index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
636746,2019/09/28 12:26,374498000000000.0,"fraud_Fadel, Mertz and Rippin",entertainment,32.99,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948/06/30,0daddd4a795eb602724bb82a9898a1af,1348835176,47.909091,-99.925838,0
509733,2019/08/09 11:47,3543590000000000.0,fraud_Kutch and Sons,grocery_pos,108.74,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972/10/04,40a620cc7c5ba396b1fe112f5361e4a9,1344512838,40.057443,-78.569798,0
470037,2019/07/26 12:16,6011380000000000.0,fraud_Renner Ltd,home,26.03,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973/07/13,e27c63338ec5df621dbb82d84cb0291c,1343304992,42.222154,-103.304806,0
980328,2020/02/02 14:11,3533010000000000.0,fraud_Connelly-Carter,home,41.25,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994/03/01,55a3741322fcfe6ead86ced0732c5e44,1359814281,44.020484,-76.062139,0
629482,2019/09/24 13:02,377234000000000.0,"fraud_Parker, Nolan and Trantow",entertainment,95.3,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966/02/14,2ed28ae78b1b2a0fee55ffb661279b9f,1348491765,39.383041,-78.252229,0
307446,2019/05/29 03:44,4.46978e+18,fraud_Bogisich Inc,grocery_pos,68.35,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980/11/22,423e07d75973f0e7fd1d01208444c926,1338263075,43.005332,-71.163838,0
1139583,2020/04/20 02:06,630442000000.0,"fraud_Bernhard, Grant and Langworth",shopping_pos,37.24,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965/07/26,bec7e037f4ac990d24239023daf19102,1366423585,32.015142,-98.909232,0
1243097,2020/06/02 01:12,2297450000000000.0,"fraud_Raynor, Feest and Miller",gas_transport,49.33,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960/01/13,256323e4c95ba91362595833983128ac,1370135541,40.589673,-89.073578,0
864934,2019/12/18 19:55,2283740000000000.0,"fraud_Witting, Beer and Ernser",home,25.21,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997/12/27,704776d2d553f388460d7799f81f6805,1355860524,34.39527,-84.408142,0
716066,2019/11/02 09:38,213161000000000.0,fraud_Howe PLC,entertainment,39.46,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968/06/24,0bd68f3cadbdd6a0563ca2ecdb6d8b37,1351849125,43.406885,-76.771487,0
1173736,2020/05/04 22:34,4.46978e+18,fraud_Bednar Group,misc_net,811.06,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980/11/22,a72767d34b61073e1766658fe5b57067,1367706893,41.948021,-70.26222,1
569894,2019/08/30 18:33,4170690000000000.0,"fraud_Kling, Howe and Schneider",home,12.66,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993/05/10,d2e1f6d258af059aade5465efe89c9e2,1346351616,34.875271,-96.588657,0
981465,2020/02/02 23:35,2248740000000000.0,"fraud_Turner, Ziemann and Lehner",food_dining,12.38,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962/11/11,bdddb686fa0f3047afa3bb48978a20b1,1359848149,39.267747,-101.080071,0
203335,2019/04/14 13:23,213112000000000.0,fraud_Zboncak Ltd,food_dining,1.62,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984/06/03,9800200a14f0d21c2d1817966c189dfe,1334409821,33.367164,-81.794393,0
708935,2019/10/29 12:15,30199600000000.0,fraud_Donnelly LLC,entertainment,82.44,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977/03/23,e9adb5d28aaed4eb9657444bcf209e51,1351512903,32.873485,-96.794713,0
100625,2019/02/28 01:36,4254070000000000.0,fraud_Hackett-Lueilwitz,grocery_pos,156.27,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956/05/02,8b14523276618ed76b441c9149e5ddc6,1330479396,42.130544,-77.679975,0
21750,2019/01/14 00:42,4681700000000.0,"fraud_Tillman, Dickinson and Labadie",gas_transport,102.56,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978/03/06,60d0e2e7f805541f73d2e24a7096ccd0,1326501745,35.898691,-87.227241,0
56927,2019/02/03 18:26,4.81084e+18,"fraud_Kutch, Steuber and Gerhold",food_dining,2.48,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985/08/31,77e6bc97a266fb3587d5f76eab7e9e3e,1328293567,35.931228,-93.711551,0
1187645,2020/05/11 09:16,6593250000000000.0,fraud_Auer-Mosciski,grocery_pos,181.3,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,1977/01/04,5ba6f3050ad2b9b7dcab31cec9bdf888,1368263814,26.269006,-79.765524,0
394213,2019/06/29 13:22,4610050000000000.0,"fraud_Bins, Balistreri and Beatty",shopping_pos,121.26,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989/07/08,9e0aeaaa4f5f7ec2bb592cafd5b73e8b,1340976170,42.388058,-79.668184,0
218528,2019/04/21 08:17,501899000000.0,"fraud_Nienow, Ankunding and Collier",misc_pos,4.21,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970/01/08,9790e67ae298aa4d4e8340ab43873a16,1334996263,34.937682,-84.944071,0
107105,2019/03/03 02:09,213161000000000.0,fraud_Schmitt Inc,gas_transport,97.1,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963/02/09,73a9a6fe84e63bb21a42bd5a2728c7c7,1330740590,34.005886,-85.938911,0
37134,2019/01/22 13:41,5154900000000000.0,"fraud_Schoen, Nienow and Bauch",personal_care,34.25,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993/10/05,374c8a6572fce96f3581999c1e3c59cd,1327239666,37.373382,-81.065597,0
906735,2019/12/28 13:52,4010000000000000.0,fraud_Schoen-Quigley,kids_pets,55.53,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983/08/24,e68c0c714289381d5807537bd956cd4d,1356702759,30.620616,-96.007525,0
618339,2019/09/20 07:25,180069000000000.0,fraud_Dach-Nader,misc_net,5.48,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969/11/01,22c6480fbaede0bcc02d0020bf7731c2,1348125930,41.33981,-77.587431,0
833969,2019/12/11 22:59,4.21008e+18,fraud_Reilly LLC,home,19.66,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,1965/11/11,7c836b917802ac3f08fa1d1a5656623a,1355266749,42.947318,-122.45075,0
366394,2019/06/18 22:36,4.12873e+18,fraud_Labadie LLC,personal_care,8.34,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949/10/04,f5646e53f84e816e9ac3c5d1e96d41ac,1340058972,31.028897,-95.392832,0
1017003,2020/02/23 21:46,502050000000.0,"fraud_Roberts, Daniel and Macejkovic",kids_pets,155.37,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962/02/13,a840c8c664bfc0b7b88f29c995050ef5,1361655987,41.601909,-72.681486,0
696174,2019/10/24 11:16,340951000000000.0,fraud_McGlynn-Jaskolski,misc_pos,123.83,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971/07/02,4dbd8d1742fa1540619dd8fc227acfd5,1351077419,40.269894,-74.341563,0
209689,2019/04/17 02:29,4.98985e+18,fraud_Hudson-Ratke,grocery_pos,189.41,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994/07/09,2c0b1bc5218fd4796bd9e16635d1cd85,1334629794,35.061182,-80.825551,0
30271,2019/01/18 23:51,2266740000000000.0,fraud_Jewess LLC,shopping_pos,53.61,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972/07/25,cf2327142fe7c63e2b6633981094a6f5,1326930667,34.030355,-85.875054,0
1096645,2020/03/31 17:19,376445000000000.0,fraud_Pouros-Conroy,shopping_pos,6.36,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982/02/11,d3add191cc2c053a68a84f11d124ad56,1364750354,41.648848,-101.410949,0
1099462,2020/04/02 03:25,2512310000000000.0,fraud_Schmitt Ltd,misc_net,7.47,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",1956/10/08,44d39c101afe1a06ba76572d5124285a,1364873110,41.88075,-83.08826,0
177759,2019/04/02 22:30,4561550000000.0,fraud_Pagac LLC,shopping_pos,3.2,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988/08/04,6804775f8d745c3c6954320deb653a5d,1333405852,35.60053,-105.513977,0
776057,2019/11/28 17:46,4746000000000.0,fraud_Donnelly PLC,misc_net,68.89,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998/10/07,15c26a1e1278d7ac5ddf143cd317bb1a,1354124761,40.678043,-85.824854,0
173610,2019/04/01 02:38,4010000000000000.0,"fraud_Connelly, Reichert and Fritsch",gas_transport,55.82,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983/08/24,4d6abc3d2304cc23103966da524cdf73,1333247930,29.158214,-96.157228,0
86809,2019/02/20 14:55,4155020000000000.0,"fraud_Swaniawski, Lowe and Robel",shopping_pos,9.15,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983/10/12,5f51fcb167389fe591cd30fb1338c6fc,1329749721,33.873478,-99.877565,0
720110,2019/11/03 17:36,4.45773e+18,"fraud_Langosh, Wintheiser and Hyatt",food_dining,59.01,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987/05/19,b7ead3d6c880064df6b0847a24dd0be0,1351964178,38.56699,-120.104426,0
62282,2019/02/06 01:02,4.537e+18,"fraud_Bernier, Volkman and Hoeger",misc_net,4.53,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972/07/18,d8fe74359da6f0b69995a9aaf4496a10,1328490162,35.272855,-105.194572,0
707259,2019/10/28 17:06,4640400000000.0,fraud_Wuckert-Goldner,home,155.69,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951/06/13,c6adf72bab68f9e764b582490c8eec9d,1351443964,29.995998,-92.271348,0
48477,2019/01/29 08:03,676282000000.0,"fraud_Reinger, Weissnat and Strosin",food_dining,45.21,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950/03/25,4a4ea88e01c427f69f9c5dca83a5f9a9,1327824211,30.416591,-84.539996,0
32594,2019/01/20 13:23,4755700000000.0,"fraud_Kihn, Brakus and Goyette",personal_care,3.04,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985/06/20,54aff3b7b162d6b67102cfb044133f77,1327065822,32.628072,-95.854296,0
13607,2019/01/08 17:10,6011440000000000.0,"fraud_Denesik, Powlowski and Pouros",home,76.84,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993/04/08,d7d116cb098640289ff8328ff02efacd,1326042659,34.537289,-91.320183,0
1237225,2020/05/31 13:47,4746000000000.0,fraud_Pfeffer and Sons,shopping_pos,159.78,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998/10/07,7676592d62f5d6d57b32f4c534980aea,1370008073,41.21825,-87.407849,0
146072,2019/03/19 22:38,4.95683e+18,fraud_Breitenberg-Hermiston,kids_pets,108.01,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980/12/21,9c6496278bd7b1c0268cc12b8015712c,1332196728,41.330145,-73.689483,0
310712,2019/05/30 16:46,2720010000000000.0,fraud_Spencer PLC,entertainment,59.5,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980/08/18,2ab6568140b4ced06f79cd9cdd95f47b,1338396401,42.779465,-101.694443,0
621024,2019/09/21 13:33,4149640000000.0,fraud_Dietrich-Fadel,health_fitness,33.36,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977/06/14,10de942fca06abfbeaacfa282b0e30fb,1348234391,33.239021,-86.121995,0
1132556,2020/04/16 19:52,571365000000.0,"fraud_Welch, Rath and Koepp",entertainment,12.08,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995/07/12,a4ed4ad5abfea0399e3fcfe8aaf7f7ef,1366141975,44.881193,-85.638072,0
854756,2019/12/16 07:04,4.537e+18,fraud_Kutch Group,grocery_net,34.2,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972/07/18,ec94330a514cccd0901b9bf133b42b43,1355641448,36.119692,-106.007192,0
1060376,2020/03/16 08:47,583699000000.0,fraud_Hermann and Sons,shopping_pos,6.23,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936/07/22,3c8061e621a4b6c217584b4c4e7af3c0,1363423634,44.76449,-88.767307,0
184828,2019/04/06 15:17,6515070000000000.0,"fraud_Altenwerth, Cartwright and Koss",shopping_net,6.36,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,1990/10/15,25807929f67afd78fb11d80296711773,1333725457,37.563391,-81.901657,0
204599,2019/04/14 21:25,6011720000000000.0,"fraud_Becker, Harris and Harvey",personal_care,32.24,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981/11/29,50beeeb097ff448f139578f4addf354d,1334438752,45.6329,-118.887776,0
53164,2019/02/01 12:44,630485000000.0,"fraud_Cole, Hills and Jewess",home,106.24,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973/02/07,1c347a307066faf95511a73fab7eebfe,1328100242,36.08434,-121.043633,0
1162871,2020/04/30 00:11,630469000000.0,fraud_Kerluke PLC,misc_net,8.12,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,1936/05/01,a7b55fb014236ab511f1d4d1c70680ca,1367280677,46.602598,-120.985569,0
272051,2019/05/14 12:56,30029100000000.0,fraud_Will Ltd,food_dining,10.75,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970/10/09,e7b2b9fe56a4f112964c15012b09f596,1337000202,41.422897,-79.891876,0
1220328,2020/05/25 09:28,213157000000000.0,fraud_Doyle Ltd,grocery_pos,35.89,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982/07/30,97ef744862d50c27790aa520cb3bdb23,1369474093,34.955656,-117.835251,0
782985,2019/11/30 21:06,4839040000000000.0,"fraud_Bahringer, Schoen and Corkery",shopping_pos,183.53,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999/06/28,4ced7ed3879f3df44c10a05ebd3b22ca,1354309582,41.615453,-91.947654,0
966637,2020/01/25 18:53,573860000000.0,fraud_Hackett Group,travel,4.98,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986/07/23,d428a0c2f6ca04e78d8a8550b77045ca,1359140015,41.098342,-87.880095,0
1245116,2020/06/02 15:02,2720430000000000.0,fraud_Nader-Heller,misc_net,1.96,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997/08/22,1a6ab1bf186cf5dda6a149a013dab488,1370185360,44.881168,-68.982635,0
520590,2019/08/12 14:37,3587960000000000.0,fraud_Jacobi Inc,health_fitness,29.25,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997/01/02,dffadf9e411b228e2200a9322a104458,1344782260,43.106259,-94.766145,0
352682,2019/06/14 18:16,30487600000000.0,fraud_Champlin and Sons,home,19.13,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955/01/05,444d47d2786e8b0b345a486baa47f510,1339697785,38.472708,-85.235122,0
972022,2020/01/28 03:40,4171400000000000.0,"fraud_Casper, Hand and Zulauf",grocery_pos,100.18,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934/10/06,1f267b410563a133d5b55fbbb3df610f,1359344445,35.921244,-83.440913,0
646189,2019/10/02 01:25,6597890000000000.0,fraud_Torp-Labadie,gas_transport,62.61,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964/08/23,24c1b7c2ec20c4a115837b44491f4314,1349141124,33.726407,-98.114526,0
253469,2019/05/06 10:04,5388660000000000.0,fraud_Stamm-Rodriguez,misc_pos,165.06,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962/02/14,d92fdb717ef332673e08268af417e1d8,1336298691,42.59116,-90.316842,0
696168,2019/10/24 11:11,180048000000000.0,"fraud_Goldner, Kovacek and Abbott",grocery_pos,236.79,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974/07/19,cbb40c5420518fb2e634a0d64420243e,1351077113,40.689791,-74.542976,0
496186,2019/08/04 11:11,4518350000000000.0,fraud_Emard Inc,gas_transport,88.66,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993/02/26,86d392dbce2a4ac01b10aa4887869175,1344078717,28.253297,-82.409855,0
342893,2019/06/10 14:28,4446370000000000.0,fraud_Upton PLC,entertainment,87.91,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986/08/17,511a573e34c954ed4be9e63caca340e0,1339338529,37.68619,-75.896534,0
145532,2019/03/19 15:41,4186530000000.0,fraud_Reichert-Weissnat,travel,1.19,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966/11/10,820a447a02d4a5d853401ee3a16b4f02,1332171707,33.858285,-80.449981,0
275295,2019/05/16 12:24,503848000000.0,fraud_Reynolds-Schinner,misc_pos,192.69,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976/09/12,44212fd24cc47a2764caacd3a28dfd31,1337171071,27.301148,-81.426554,0
1210672,2020/05/21 07:04,180047000000000.0,fraud_Larson-Moen,entertainment,55.86,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963/06/30,9c0b440331de40a3aaa6ea267b71647d,1369119846,40.749848,-81.337651,0
610524,2019/09/16 08:31,4.04444e+18,fraud_Hills-Olson,grocery_net,76.2,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,1970/11/09,9a83590dfdfc8d3bdfdebcfa617ccb5a,1347784268,40.518859,-83.397221,0
615516,2019/09/18 18:19,3518760000000000.0,"fraud_Turner, Ziemann and Lehner",food_dining,9.67,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989/11/24,959a547129997bd55d8948a09ef96773,1347992342,37.827635,-110.503962,0
920717,2019/12/30 19:53,3541160000000000.0,fraud_O'Keefe-Wisoky,food_dining,5.46,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003/05/07,f37d19be6955f53d16778bb8d926b4d2,1356897202,38.60455,-90.81817,0
194468,2019/04/10 11:51,3520550000000000.0,fraud_Miller-Hauck,grocery_pos,89.59,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001/07/05,8128e72ac62d7c27d185df2278809586,1334058687,47.223568,-90.37162,0
997753,2020/02/12 18:57,4427810000000.0,fraud_Predovic Inc,shopping_net,1.24,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000/08/16,70023232997001bea199e960bd566abe,1360695446,33.023233,-105.146131,0
967595,2020/01/26 05:33,4.46978e+18,fraud_Schamberger-O'Keefe,grocery_pos,60.71,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980/11/22,f6f55d0c36039fa98ceda531c48004dc,1359178401,43.55,-71.68105,0
1132477,2020/04/16 18:47,30029100000000.0,"fraud_Torp, Muller and Borer",health_fitness,70.65,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970/10/09,a786d9690fe48fb2032b924858768b49,1366138054,41.879746,-79.710603,0
875612,2019/12/21 14:14,3573030000000000.0,"fraud_Douglas, Schneider and Turner",shopping_pos,8.31,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990/01/17,f47d1705714d5d3155939a0bb1cda826,1356099253,40.146048,-110.263539,0
301564,2019/05/26 23:50,6011390000000000.0,fraud_Langworth LLC,personal_care,14.96,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951/02/05,274579c852316aad7e2aefb9d7894bb1,1338076209,39.747629,-79.702435,0
955598,2020/01/19 05:17,4951650000000000.0,fraud_Sporer Inc,gas_transport,31.41,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976/06/15,22017bcb1914891a3d1db461d7c14f72,1358572673,38.248714,-88.388924,0
